title,URI,labels,Author,Abstract,Subject,Date,Page,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/b2%2F7b%2F4b%2Fb27b4b69999c4e149bb0ac7af361f0d4%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,654,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/b5%2Fbe%2F9b%2Fb5be9bbf7e924e07b10e02c19c8c103e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,655,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/fe%2F02%2F32%2Ffe0232d308ac4bd89bd386bf018fa3d1%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,656,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/cc%2Fb6%2Fa7%2Fccb6a7b4bb1044c086958ec3939c3275%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,657,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/00%2Fbe%2Fdb%2F00bedb89b8d448cb81d31e12fb589cb2%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,658,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/3e%2F1b%2Fde%2F3e1bde1e738743dc9050d3240d846f85%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,659,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/cb%2F81%2F05%2Fcb81050050f242d5a40adac8a4176cc7%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Book, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,660,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/c0%2Fed%2Fd2%2Fc0edd23962444c89b16ff87dc26c8b1b%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,661,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/fc%2F28%2F05%2Ffc2805faca6c49168de9d7c14201202c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, Notebook, Paper product, Diary, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,662,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/b9%2F9b%2Fb2%2Fb99bb20ad0d741e48bf77c66127a9b5f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,663,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/d9%2F50%2F2a%2Fd9502a9272c345099071d0af37f269f8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Book, Font, Document, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,664,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/d3%2Ff5%2Fa5%2Fd3f5a5e8f70340b69bab1d16e1593c8b%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Font, Book, Document, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,665,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/1a%2F49%2Fd0%2F1a49d0317a3e4064befd4858c81c51be%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Font, Book, Document, Paper product, Diary, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,666,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/a2%2F9d%2F49%2Fa29d498e2e96482890ee4e8396a9f236%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Book, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,667,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/d6%2F55%2Fdb%2Fd655db2db7d64fcda18ecec0b6d93483%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Book, Font, Document, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,668,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/57%2Fb3%2F21%2F57b32194cb4e40a7a7b1891267e5377c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Font, Document, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,669,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/5a%2Fb6%2F93%2F5ab69314fd914dc2ac0cd413ec211b8d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Book, Document, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,670,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/e9%2Ff0%2F7d%2Fe9f07dc685e74085909493acc7281de4%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,671,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/d7%2Fd2%2F04%2Fd7d204ff707345af9a21825f04d1db27%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Book, Font, Document, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,672,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/c6%2F1f%2F23%2Fc61f232ef76e42c48e97305a1cdee63a%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Font, Document, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,673,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/7c%2Fe1%2Fbf%2F7ce1bfdfd82a4e55a01199eee02b8f67%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Font, Paper product, Book, Notebook, Document, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,674,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/3b%2Fc6%2Fcb%2F3bc6cb1d14fe4f95b679213b791ee1cf%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,675,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/a2%2F4a%2F81%2Fa24a8149ba9f4202830d8dba2115cab8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Book, Font, Paper product, Document, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,676,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/1e%2Fe4%2F46%2F1ee446afc7014b26b5d09cfe6a511675%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Font, Document, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,677,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/84%2F21%2F4c%2F84214c707aa84a4c981625c868127690%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Book, Paper, Font, Paper product, Diary, Document, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,678,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/86%2F16%2Fa1%2F8616a16af7524e69a966a4b2074fd5a9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Book, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,679,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/be%2F94%2F13%2Fbe9413736fc2405195a8c998cacf4232%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Font, Book, Document, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,680,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/04%2F88%2Fed%2F0488ed9a1b674461ab1acc6a14a8742d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,681,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/cd%2Fad%2F99%2Fcdad99777200400ab8dd1fb24a0a8ff2%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, Book, Diary, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,682,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/2f%2Fe6%2F78%2F2fe678d84e084be2a6892e42c87b57a2%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,683,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/ae%2F4e%2Ffd%2Fae4efdad04774ad887d5bab2225de83e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Book, Paper, Font, Paper product, Diary, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,684,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/48%2F43%2Fe1%2F4843e186bd2340fab13c4bb9e174817c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Book, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,685,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/a3%2F2a%2F4f%2Fa32a4f3918be483e9926b5e4bd7f2129%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Book, Font, Document, Paper product, Diary, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,686,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/ec%2F72%2F77%2Fec7277b5f6c141a5b9e60e4e48aaf483%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Book, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,687,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/a5%2Fde%2F5a%2Fa5de5a4a2cdf44d8b09cd33eee9d1560%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Book, Font, Document, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,688,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/bf%2F51%2F16%2Fbf511636452c4e2896627c2f9ead799c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Book, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,689,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/fe%2F86%2F0c%2Ffe860cbad062458380ffae6ed3b3d994%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Book, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,690,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/ed%2Fdc%2F46%2Feddc46ba209b48a78cb9fc62c6ae4568%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Book, Font, Document, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,691,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/72%2F1a%2F29%2F721a29396eee4bb58a5f7c56a53a3b02%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Book, Font, Document, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,692,
