Title,Author,Abstract,Subject,Date,Page,URI,Labels,Text,Image_properties
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,1,"https://iiif.princeton.edu/loris/figgy_prod/c0%2F61%2F13%2Fc061136dcc1941a998e5b888b6c7ace9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Rectangle, Paper, Square, Paper product, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,2,"https://iiif.princeton.edu/loris/figgy_prod/9d%2F56%2Fc3%2F9d56c380273b4d8db53cc7bf6ce490b5%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Paper, Rectangle, Paper product, Square, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,3,"https://iiif.princeton.edu/loris/figgy_prod/9d%2Fe7%2F81%2F9de7819a8f0c4c51acdf3136f5c07a91%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Paper, Rectangle, Paper product, Cookware and bakeware, Square, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,4,"https://iiif.princeton.edu/loris/figgy_prod/9f%2F9f%2Fed%2F9f9fed7843bd47da9a4ea118d910b8bc%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Calligraphy, Paper, Ink, Paper product, Document, Drawing, Rectangle, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,5,"https://iiif.princeton.edu/loris/figgy_prod/f4%2F20%2F90%2Ff420905441814cebb924920acde35819%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Art, Textile, Painting, Illustration, Visual arts, Pattern, Pattern, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,6,"https://iiif.princeton.edu/loris/figgy_prod/12%2F82%2F03%2F128203e61ec44333a9445bb4137abc4c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Painting, Art, Illustration, Costume design, Visual arts, Still life, Watercolor paint, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,7,"https://iiif.princeton.edu/loris/figgy_prod/74%2F9e%2F4f%2F749e4f16c6b748d88da1388c88b29754%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Paper, Document, Paper product, Ink, Art, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,8,"https://iiif.princeton.edu/loris/figgy_prod/c0%2Fd7%2F91%2Fc0d79163e1c4404aac70504fb54e52c9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Handwriting, Diary, Paper product, Book, Vellum, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,9,"https://iiif.princeton.edu/loris/figgy_prod/64%2Fd4%2F0d%2F64d40da8ae5c4043b5bcd93dd39fe634%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Pink, Magenta, Textile, Art, Painting, Costume design, Pattern, Illustration, Pattern, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,10,"https://iiif.princeton.edu/loris/figgy_prod/d3%2Fd9%2F6b%2Fd3d96b3c63f74111953fdaf3fc74f806%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Costume design, Textile, Pattern, Art, Performing arts, Painting, Illustration, Pattern, Folk dance, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,11,"https://iiif.princeton.edu/loris/figgy_prod/f3%2F13%2Fea%2Ff313eac45a764400947b44d2afed3ca8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Painting, Costume design, Art, Textile, Illustration, Watercolor paint, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,12,"https://iiif.princeton.edu/loris/figgy_prod/35%2Fa7%2F14%2F35a71483457249fa96aed7ab69b564a5%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Costume design, Painting, Art, Pattern, Illustration, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,13,"https://iiif.princeton.edu/loris/figgy_prod/8c%2F10%2Fb8%2F8c10b885b22e4cdf8aa0e24995a8e945%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Handwriting, Font, Diary, Paper product, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,14,"https://iiif.princeton.edu/loris/figgy_prod/1d%2Ff8%2F79%2F1df8799fc99949c29f5887a244090edd%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Handwriting, Diary, Font, Paper product, Vellum, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,15,"https://iiif.princeton.edu/loris/figgy_prod/6e%2F5d%2F66%2F6e5d66186a0843d38bfd55a922148bc1%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Costume design, Art, Textile, Illustration, Child art, Pattern, Magenta, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,16,"https://iiif.princeton.edu/loris/figgy_prod/b1%2Fdb%2Feb%2Fb1dbeb9eb7344a42938a01a9df1197b9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Costume design, Textile, Art, Illustration, Child art, Pattern, Fashion illustration, Pattern, Painting, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,17,"https://iiif.princeton.edu/loris/figgy_prod/d5%2F70%2Ffe%2Fd570fe62002a466aa9d5ca15748fd784%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Handwriting, Diary, Font, Paper product, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,18,"https://iiif.princeton.edu/loris/figgy_prod/64%2F3d%2F19%2F643d1900755742faa9fe3cfbaafe5876%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Paper, Paper product, Wood, Vellum, Rectangle, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,19,"https://iiif.princeton.edu/loris/figgy_prod/33%2F07%2F77%2F330777bca6da4c77b6d81ec0e4cea7a9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Rectangle, Paper, Picture frame, Paper product, Square, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,20,"https://iiif.princeton.edu/loris/figgy_prod/92%2F19%2F83%2F9219831f7c7b4150bdc9b4738f76f1de%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Paper, Rectangle, Paper product, Square, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,21,"https://iiif.princeton.edu/loris/figgy_prod/fd%2F53%2F88%2Ffd53889f580e400d8429f32649eb4d7d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Green, Textile, Pattern, Quilt, Quilting, Visual arts, Art, Tapestry, Placemat, Linens, ",,
Kumir moĭ Kumir moĭ : duet iz operetty Print︠s︡essa t︠s︡irka (Mister Iks i Fedora),"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—Scores,1919,0,"https://iiif.princeton.edu/loris/figgy_prod/c8%2Fd0%2F41%2Fc8d041468de54ef58c8b8f11d1a5cb77%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Poster, Illustration, Costume design, Art, ",,
Kumir moĭ Kumir moĭ : duet iz operetty Print︠s︡essa t︠s︡irka (Mister Iks i Fedora),"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—Scores,1919,1,"https://iiif.princeton.edu/loris/figgy_prod/ed%2F2b%2Faf%2Fed2baf0d362747e98d96b60a1dd8cc09%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Document, Font, Paper, Handwriting, Sheet music, Paper product, ",,
Kumir moĭ Kumir moĭ : duet iz operetty Print︠s︡essa t︠s︡irka (Mister Iks i Fedora),"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—Scores,1919,2,"https://iiif.princeton.edu/loris/figgy_prod/f1%2F20%2F84%2Ff1208460fdb042fa9a7496e8c2ecb4ad%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Music, Document, Paper, Paper product, ",,
Kumir moĭ Kumir moĭ : duet iz operetty Print︠s︡essa t︠s︡irka (Mister Iks i Fedora),"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—Scores,1919,3,"https://iiif.princeton.edu/loris/figgy_prod/99%2Fe7%2F70%2F99e770e971114ef1b48e4f9f3ea1e769%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Document, Paper, Font, Music, Paper product, ",,
Kumir moĭ Kumir moĭ : duet iz operetty Print︠s︡essa t︠s︡irka (Mister Iks i Fedora),"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—Scores,1919,4,"https://iiif.princeton.edu/loris/figgy_prod/25%2F90%2F94%2F259094df29f44fb398df669afedee747%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Handwriting, Font, Document, Paper, Sheet music, ",,
Kumir moĭ Kumir moĭ : duet iz operetty Print︠s︡essa t︠s︡irka (Mister Iks i Fedora),"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—Scores,1919,5,"https://iiif.princeton.edu/loris/figgy_prod/32%2F4a%2Fb0%2F324ab0c91c02451f8aaa1dd9d7fedb7f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Paper product, ",,
Okti︠a︡bri︠a︡tskai︠a︡ zvezdochka,"Barto, Agnii︠a︡, 1906-1981","Barto describes the activities of young Communists in verse and prose through the voices of the children themselves. This describes the preparation of school children for the next phase of their socialist education, the Young Pioneers.","Short stories, Soviet",1932,0,"https://iiif.princeton.edu/loris/figgy_prod/28%2F8e%2Faf%2F288eaf76beba462a95b93a2dadd0bbcd%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Poster, Ink, Calligraphy, Handwriting, Art, Illustration, Paper, ",,
Okti︠a︡bri︠a︡tskai︠a︡ zvezdochka,"Barto, Agnii︠a︡, 1906-1981","Barto describes the activities of young Communists in verse and prose through the voices of the children themselves. This describes the preparation of school children for the next phase of their socialist education, the Young Pioneers.","Short stories, Soviet",1932,1,"https://iiif.princeton.edu/loris/figgy_prod/cb%2Fcc%2F6a%2Fcbcc6ac047754a1c92bfd41b3318ca80%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Paper, Text, Paper product, Picture frame, Vellum, Rectangle, Document, ",,
Okti︠a︡bri︠a︡tskai︠a︡ zvezdochka,"Barto, Agnii︠a︡, 1906-1981","Barto describes the activities of young Communists in verse and prose through the voices of the children themselves. This describes the preparation of school children for the next phase of their socialist education, the Young Pioneers.","Short stories, Soviet",1932,2,"https://iiif.princeton.edu/loris/figgy_prod/4b%2Fee%2F38%2F4bee38a28b1547e4a331e81d1544a33b%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, ",,
Okti︠a︡bri︠a︡tskai︠a︡ zvezdochka,"Barto, Agnii︠a︡, 1906-1981","Barto describes the activities of young Communists in verse and prose through the voices of the children themselves. This describes the preparation of school children for the next phase of their socialist education, the Young Pioneers.","Short stories, Soviet",1932,3,"https://iiif.princeton.edu/loris/figgy_prod/e0%2F30%2Fdf%2Fe030df6190ca481a8ef7f88307de1ebe%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ",,
Okti︠a︡bri︠a︡tskai︠a︡ zvezdochka,"Barto, Agnii︠a︡, 1906-1981","Barto describes the activities of young Communists in verse and prose through the voices of the children themselves. This describes the preparation of school children for the next phase of their socialist education, the Young Pioneers.","Short stories, Soviet",1932,4,"https://iiif.princeton.edu/loris/figgy_prod/ab%2Fd9%2F6f%2Fabd96fa974504eada71f62137478c6ff%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Cartoon, Text, Illustration, Art, Vintage advertisement, Paper, ",,
Okti︠a︡bri︠a︡tskai︠a︡ zvezdochka,"Barto, Agnii︠a︡, 1906-1981","Barto describes the activities of young Communists in verse and prose through the voices of the children themselves. This describes the preparation of school children for the next phase of their socialist education, the Young Pioneers.","Short stories, Soviet",1932,5,"https://iiif.princeton.edu/loris/figgy_prod/9a%2Ff5%2F33%2F9af5337ad0ab4306ab67b52bb156cd57%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Cartoon, Illustration, Chair, Art, Drawing, Sitting, Fiction, Visual arts, Furniture, Printmaking, ",,
